23.60474747231958,3.8214557194497285,3.572800836989126,2,3,0.776466407631205,0.521611675862610
18,7,7
19,7,7
0,8,6
1,8,6
2,8,6
3,8,6
4,8,7
5,8,7
6,8,7
7,8,7
8,8,8
9,8,8
10,8,6
11,8,8
12,8,8
13,8,8
14,8,8
15,8,8
16,8,8
17,8,8
18,8,8
19,8,8
0,9,7
1,9,7
2,9,7
3,9,7
4,9,7
5,9,7
6,9,7
7,9,8
8,9,9
9,9,9
10,9,5
11,9,17
12,9,9
13,9,9
14,9,9
15,9,9
16,9,9
17,9,9
18,9,9
19,9,9
0,10,8
1,10,8
2,10,8
3,10,8
4,10,8
5,10,9
6,10,8
7,10,8
8,10,7
9,10,7
10,10,8
11,10,10
12,10,10
13,10,10
14,10,10
15,10,10
16,10,10
17,10,10
18,10,10
19,10,10
0,11,9
1,11,9
2,11,10
3,11,9
4,11,10
5,11,10
6,11,10
7,11,9
8,11,6
9,11,13
10,11,16
11,11,11
12,11,11
13,11,11
14,11,11
15,11,11
16,11,11
17,11,11
18,11,11
19,11,11
0,12,10
1,12,11
2,12,10
3,12,10
4,12,11
5,12,10
6,12,11
7,12,12
8,12,9
9,12,12
10,12,18
11,12,9
12,12,9
13,12,12
14,12,12
15,12,12
16,12,12
17,12,12
18,12,12
19,12,12
0,13,11
1,13,11
2,13,11
3,13,11
4,13,11
5,13,12
6,13,10
7,13,17
8,13,7
9,13,9
10,13,8
11,13,13
12,13,13
13,13,13
14,13,13
15,13,13
16,13,13
17,13,13
18,13,13
19,13,13
0,14,12
1,14,12
2,14,13
3,14,13
4,14,12
5,14,10
6,14,11
7,14,15
8,14,17
9,14,17
10,14,14
11,14,14
12,14,14
13,14,14
14,14,14
15,14,14
16,14,14
17,14,14
18,14,14
19,14,14
0,15,13
1,15,13
2,15,14
3,15,15
4,15,17
5,15,21
6,15,15
7,15,15
8,15,19
9,15,15
10,15,15
11,15,15
12,15,15
13,15,15
14,15,15
15,15,15
16,15,15
17,15,15
18,15,15
19,15,15
0,16,14
1,16,15
2,16,15
3,16,15
4,16,16
5,16,4
6,16,9
7,16,18
8,16,16
9,16,16
10,16,16
11,16,16
12,16,16
13,16,16
14,16,16
15,16,16
16,16,16
17,16,16
18,16,16
19,16,16
0,17,15
1,17,15
2,17,15
3,17,16
4,17,16
5,17,20
6,17,17
7,17,17
8,17,17
9,17,17
10,17,17
11,17,17
12,17,17
13,17,17
14,17,17
15,17,17
16,17,17
17,17,17
18,17,17
19,17,17
0,18,16
1,18,16
2,18,18
3,18,16
4,18,15
5,18,15
6,18,18
7,18,18
8,18,18
9,18,18
10,18,18
11,18,18
12,18,18
13,18,18
14,18,18
15,18,18
16,18,18
17,18,18
18,18,18
19,18,18
0,19,17
1,19,18
2,19,16
3,19,16
4,19,13
5,19,19
6,19,19
7,19,19
8,19,19
9,19,19
10,19,19
11,19,19
12,19,19
13,19,19
14,19,19
15,19,19
16,19,19
17,19,19
18,19,19
19,19,19
